Adding 0.5:
4503599627370497.000	4503599627370498.000	1.000

(x+y)+z:	1.000
x+(y+z):	0.000

Possible bug! f=1823.000000, bad_round=1824.000, slow_round=1823.000
Possible bug! f=1825.000000, bad_round=1826.000, slow_round=1825.000
Possible bug! f=1827.000000, bad_round=1828.000, slow_round=1827.000
Possible bug! f=1829.000000, bad_round=1830.000, slow_round=1829.000
Possible bug! f=1831.000000, bad_round=1832.000, slow_round=1831.000
Possible bug! f=1833.000000, bad_round=1834.000, slow_round=1833.000
Possible bug! f=1835.000000, bad_round=1836.000, slow_round=1835.000
Possible bug! f=1837.000000, bad_round=1838.000, slow_round=1837.000
Possible bug! f=1839.000000, bad_round=1840.000, slow_round=1839.000
Possible bug! f=1841.000000, bad_round=1842.000, slow_round=1841.000
Possible bug! f=1843.000000, bad_round=1844.000, slow_round=1843.000
Possible bug! f=1845.000000, bad_round=1846.000, slow_round=1845.000
Possible bug! f=1847.000000, bad_round=1848.000, slow_round=1847.000
Possible bug! f=1849.000000, bad_round=1850.000, slow_round=1849.000
Possible bug! f=1851.000000, bad_round=1852.000, slow_round=1851.000
Possible bug! f=1853.000000, bad_round=1854.000, slow_round=1853.000
Possible bug! f=1855.000000, bad_round=1856.000, slow_round=1855.000
Possible bug! f=1857.000000, bad_round=1858.000, slow_round=1857.000
Possible bug! f=1859.000000, bad_round=1860.000, slow_round=1859.000
Possible bug! f=1861.000000, bad_round=1862.000, slow_round=1861.000
Possible bug! f=1863.000000, bad_round=1864.000, slow_round=1863.000
Possible bug! f=1865.000000, bad_round=1866.000, slow_round=1865.000
Possible bug! f=1867.000000, bad_round=1868.000, slow_round=1867.000
Possible bug! f=1869.000000, bad_round=1870.000, slow_round=1869.000
Possible bug! f=1871.000000, bad_round=1872.000, slow_round=1871.000
Possible bug! f=1873.000000, bad_round=1874.000, slow_round=1873.000
Possible bug! f=1875.000000, bad_round=1876.000, slow_round=1875.000
Possible bug! f=1877.000000, bad_round=1878.000, slow_round=1877.000
Possible bug! f=1879.000000, bad_round=1880.000, slow_round=1879.000
Possible bug! f=1881.000000, bad_round=1882.000, slow_round=1881.000
Possible bug! f=1883.000000, bad_round=1884.000, slow_round=1883.000
Possible bug! f=1885.000000, bad_round=1886.000, slow_round=1885.000
Possible bug! f=1887.000000, bad_round=1888.000, slow_round=1887.000
Possible bug! f=1889.000000, bad_round=1890.000, slow_round=1889.000
Possible bug! f=1891.000000, bad_round=1892.000, slow_round=1891.000
Possible bug! f=1893.000000, bad_round=1894.000, slow_round=1893.000
Possible bug! f=1895.000000, bad_round=1896.000, slow_round=1895.000
Possible bug! f=1897.000000, bad_round=1898.000, slow_round=1897.000
Possible bug! f=1899.000000, bad_round=1900.000, slow_round=1899.000
Possible bug! f=1901.000000, bad_round=1902.000, slow_round=1901.000
Possible bug! f=1903.000000, bad_round=1904.000, slow_round=1903.000
Possible bug! f=1905.000000, bad_round=1906.000, slow_round=1905.000
Possible bug! f=1907.000000, bad_round=1908.000, slow_round=1907.000
Possible bug! f=1909.000000, bad_round=1910.000, slow_round=1909.000
Possible bug! f=1911.000000, bad_round=1912.000, slow_round=1911.000
Possible bug! f=1913.000000, bad_round=1914.000, slow_round=1913.000
Possible bug! f=1915.000000, bad_round=1916.000, slow_round=1915.000
Possible bug! f=1917.000000, bad_round=1918.000, slow_round=1917.000
Possible bug! f=1919.000000, bad_round=1920.000, slow_round=1919.000
Possible bug! f=1921.000000, bad_round=1922.000, slow_round=1921.000
Possible bug! f=1923.000000, bad_round=1924.000, slow_round=1923.000
Possible bug! f=1925.000000, bad_round=1926.000, slow_round=1925.000
Possible bug! f=1927.000000, bad_round=1928.000, slow_round=1927.000
Possible bug! f=1929.000000, bad_round=1930.000, slow_round=1929.000
Possible bug! f=1931.000000, bad_round=1932.000, slow_round=1931.000
Possible bug! f=1933.000000, bad_round=1934.000, slow_round=1933.000
Possible bug! f=1935.000000, bad_round=1936.000, slow_round=1935.000
Possible bug! f=1937.000000, bad_round=1938.000, slow_round=1937.000
Possible bug! f=1939.000000, bad_round=1940.000, slow_round=1939.000
Possible bug! f=1941.000000, bad_round=1942.000, slow_round=1941.000
Possible bug! f=1943.000000, bad_round=1944.000, slow_round=1943.000
Possible bug! f=1945.000000, bad_round=1946.000, slow_round=1945.000
Possible bug! f=1947.000000, bad_round=1948.000, slow_round=1947.000
Possible bug! f=1949.000000, bad_round=1950.000, slow_round=1949.000
Possible bug! f=1951.000000, bad_round=1952.000, slow_round=1951.000
Possible bug! f=1953.000000, bad_round=1954.000, slow_round=1953.000
Possible bug! f=1955.000000, bad_round=1956.000, slow_round=1955.000
Possible bug! f=1957.000000, bad_round=1958.000, slow_round=1957.000
Possible bug! f=1959.000000, bad_round=1960.000, slow_round=1959.000
Possible bug! f=1961.000000, bad_round=1962.000, slow_round=1961.000
Possible bug! f=1963.000000, bad_round=1964.000, slow_round=1963.000
Possible bug! f=1965.000000, bad_round=1966.000, slow_round=1965.000
Possible bug! f=1967.000000, bad_round=1968.000, slow_round=1967.000
Possible bug! f=1969.000000, bad_round=1970.000, slow_round=1969.000
Possible bug! f=1971.000000, bad_round=1972.000, slow_round=1971.000
Possible bug! f=1973.000000, bad_round=1974.000, slow_round=1973.000
Possible bug! f=1975.000000, bad_round=1976.000, slow_round=1975.000
Possible bug! f=1977.000000, bad_round=1978.000, slow_round=1977.000
Possible bug! f=1979.000000, bad_round=1980.000, slow_round=1979.000
Possible bug! f=1981.000000, bad_round=1982.000, slow_round=1981.000
Possible bug! f=1983.000000, bad_round=1984.000, slow_round=1983.000
Possible bug! f=1985.000000, bad_round=1986.000, slow_round=1985.000
Possible bug! f=1987.000000, bad_round=1988.000, slow_round=1987.000
Possible bug! f=1989.000000, bad_round=1990.000, slow_round=1989.000
Possible bug! f=1991.000000, bad_round=1992.000, slow_round=1991.000
Possible bug! f=1993.000000, bad_round=1994.000, slow_round=1993.000
Possible bug! f=1995.000000, bad_round=1996.000, slow_round=1995.000
Possible bug! f=1997.000000, bad_round=1998.000, slow_round=1997.000
Possible bug! f=1999.000000, bad_round=2000.000, slow_round=1999.000
Possible bug! f=2001.000000, bad_round=2002.000, slow_round=2001.000
Possible bug! f=2003.000000, bad_round=2004.000, slow_round=2003.000
Possible bug! f=2005.000000, bad_round=2006.000, slow_round=2005.000
Possible bug! f=2007.000000, bad_round=2008.000, slow_round=2007.000
Possible bug! f=2009.000000, bad_round=2010.000, slow_round=2009.000
Possible bug! f=2011.000000, bad_round=2012.000, slow_round=2011.000
Possible bug! f=2013.000000, bad_round=2014.000, slow_round=2013.000
Possible bug! f=2015.000000, bad_round=2016.000, slow_round=2015.000
Possible bug! f=2017.000000, bad_round=2018.000, slow_round=2017.000
Possible bug! f=2019.000000, bad_round=2020.000, slow_round=2019.000
Possible bug! f=2021.000000, bad_round=2022.000, slow_round=2021.000
Possible bug! f=2023.000000, bad_round=2024.000, slow_round=2023.000
Possible bug! f=2025.000000, bad_round=2026.000, slow_round=2025.000
Possible bug! f=2027.000000, bad_round=2028.000, slow_round=2027.000
Possible bug! f=2029.000000, bad_round=2030.000, slow_round=2029.000
Possible bug! f=2031.000000, bad_round=2032.000, slow_round=2031.000
Possible bug! f=2033.000000, bad_round=2034.000, slow_round=2033.000
Possible bug! f=2035.000000, bad_round=2036.000, slow_round=2035.000
Possible bug! f=2037.000000, bad_round=2038.000, slow_round=2037.000
Possible bug! f=2039.000000, bad_round=2040.000, slow_round=2039.000
Possible bug! f=2041.000000, bad_round=2042.000, slow_round=2041.000
Possible bug! f=2043.000000, bad_round=2044.000, slow_round=2043.000
Possible bug! f=2045.000000, bad_round=2046.000, slow_round=2045.000
Possible bug! f=2047.000000, bad_round=2048.000, slow_round=2047.000
Possible bug! f=-1025.000000, bad_round=-1024.000, slow_round=-1025.000
Possible bug! f=-1027.000000, bad_round=-1026.000, slow_round=-1027.000
Possible bug! f=-1029.000000, bad_round=-1028.000, slow_round=-1029.000
Possible bug! f=-1031.000000, bad_round=-1030.000, slow_round=-1031.000
Possible bug! f=-1033.000000, bad_round=-1032.000, slow_round=-1033.000
Possible bug! f=-1035.000000, bad_round=-1034.000, slow_round=-1035.000
Possible bug! f=-1037.000000, bad_round=-1036.000, slow_round=-1037.000
Possible bug! f=-1039.000000, bad_round=-1038.000, slow_round=-1039.000
Possible bug! f=-1041.000000, bad_round=-1040.000, slow_round=-1041.000
Possible bug! f=-1043.000000, bad_round=-1042.000, slow_round=-1043.000
Possible bug! f=-1045.000000, bad_round=-1044.000, slow_round=-1045.000
Possible bug! f=-1047.000000, bad_round=-1046.000, slow_round=-1047.000
Possible bug! f=-1049.000000, bad_round=-1048.000, slow_round=-1049.000
Possible bug! f=-1051.000000, bad_round=-1050.000, slow_round=-1051.000
Possible bug! f=-1053.000000, bad_round=-1052.000, slow_round=-1053.000
Possible bug! f=-1055.000000, bad_round=-1054.000, slow_round=-1055.000
Possible bug! f=-1057.000000, bad_round=-1056.000, slow_round=-1057.000
Possible bug! f=-1059.000000, bad_round=-1058.000, slow_round=-1059.000
Possible bug! f=-1061.000000, bad_round=-1060.000, slow_round=-1061.000
Possible bug! f=-1063.000000, bad_round=-1062.000, slow_round=-1063.000
Possible bug! f=-1065.000000, bad_round=-1064.000, slow_round=-1065.000
Possible bug! f=-1067.000000, bad_round=-1066.000, slow_round=-1067.000
Possible bug! f=-1069.000000, bad_round=-1068.000, slow_round=-1069.000
Possible bug! f=-1071.000000, bad_round=-1070.000, slow_round=-1071.000
Possible bug! f=-1073.000000, bad_round=-1072.000, slow_round=-1073.000
Possible bug! f=-1075.000000, bad_round=-1074.000, slow_round=-1075.000
Possible bug! f=-1077.000000, bad_round=-1076.000, slow_round=-1077.000
Possible bug! f=-1079.000000, bad_round=-1078.000, slow_round=-1079.000
Possible bug! f=-1081.000000, bad_round=-1080.000, slow_round=-1081.000
Possible bug! f=-1083.000000, bad_round=-1082.000, slow_round=-1083.000
Possible bug! f=-1085.000000, bad_round=-1084.000, slow_round=-1085.000
Possible bug! f=-1087.000000, bad_round=-1086.000, slow_round=-1087.000
Possible bug! f=-1089.000000, bad_round=-1088.000, slow_round=-1089.000
Possible bug! f=-1091.000000, bad_round=-1090.000, slow_round=-1091.000
Possible bug! f=-1093.000000, bad_round=-1092.000, slow_round=-1093.000
Possible bug! f=-1095.000000, bad_round=-1094.000, slow_round=-1095.000
Possible bug! f=-1097.000000, bad_round=-1096.000, slow_round=-1097.000
Possible bug! f=-1099.000000, bad_round=-1098.000, slow_round=-1099.000
Possible bug! f=-1101.000000, bad_round=-1100.000, slow_round=-1101.000
Possible bug! f=-1103.000000, bad_round=-1102.000, slow_round=-1103.000
Possible bug! f=-1105.000000, bad_round=-1104.000, slow_round=-1105.000
Possible bug! f=-1107.000000, bad_round=-1106.000, slow_round=-1107.000
Possible bug! f=-1109.000000, bad_round=-1108.000, slow_round=-1109.000
Possible bug! f=-1111.000000, bad_round=-1110.000, slow_round=-1111.000
Possible bug! f=-1113.000000, bad_round=-1112.000, slow_round=-1113.000
Possible bug! f=-1115.000000, bad_round=-1114.000, slow_round=-1115.000
Possible bug! f=-1117.000000, bad_round=-1116.000, slow_round=-1117.000
Possible bug! f=-1119.000000, bad_round=-1118.000, slow_round=-1119.000
Possible bug! f=-1121.000000, bad_round=-1120.000, slow_round=-1121.000
Possible bug! f=-1123.000000, bad_round=-1122.000, slow_round=-1123.000
Possible bug! f=-1125.000000, bad_round=-1124.000, slow_round=-1125.000
Possible bug! f=-1127.000000, bad_round=-1126.000, slow_round=-1127.000
Possible bug! f=-1129.000000, bad_round=-1128.000, slow_round=-1129.000
Possible bug! f=-1131.000000, bad_round=-1130.000, slow_round=-1131.000
Possible bug! f=-1133.000000, bad_round=-1132.000, slow_round=-1133.000
Possible bug! f=-1135.000000, bad_round=-1134.000, slow_round=-1135.000
Possible bug! f=-1137.000000, bad_round=-1136.000, slow_round=-1137.000
Possible bug! f=-1139.000000, bad_round=-1138.000, slow_round=-1139.000
Possible bug! f=-1141.000000, bad_round=-1140.000, slow_round=-1141.000
Possible bug! f=-1143.000000, bad_round=-1142.000, slow_round=-1143.000
Possible bug! f=-1145.000000, bad_round=-1144.000, slow_round=-1145.000
Possible bug! f=-1147.000000, bad_round=-1146.000, slow_round=-1147.000
Possible bug! f=-1149.000000, bad_round=-1148.000, slow_round=-1149.000
Possible bug! f=-1151.000000, bad_round=-1150.000, slow_round=-1151.000
Possible bug! f=-1153.000000, bad_round=-1152.000, slow_round=-1153.000
Possible bug! f=-1155.000000, bad_round=-1154.000, slow_round=-1155.000
Possible bug! f=-1157.000000, bad_round=-1156.000, slow_round=-1157.000
Possible bug! f=-1159.000000, bad_round=-1158.000, slow_round=-1159.000
Possible bug! f=-1161.000000, bad_round=-1160.000, slow_round=-1161.000
Possible bug! f=-1163.000000, bad_round=-1162.000, slow_round=-1163.000
Possible bug! f=-1165.000000, bad_round=-1164.000, slow_round=-1165.000
Possible bug! f=-1167.000000, bad_round=-1166.000, slow_round=-1167.000
Possible bug! f=-1169.000000, bad_round=-1168.000, slow_round=-1169.000
Possible bug! f=-1171.000000, bad_round=-1170.000, slow_round=-1171.000
Possible bug! f=-1173.000000, bad_round=-1172.000, slow_round=-1173.000
Possible bug! f=-1175.000000, bad_round=-1174.000, slow_round=-1175.000
Possible bug! f=-1177.000000, bad_round=-1176.000, slow_round=-1177.000
Possible bug! f=-1179.000000, bad_round=-1178.000, slow_round=-1179.000
Possible bug! f=-1181.000000, bad_round=-1180.000, slow_round=-1181.000
Possible bug! f=-1183.000000, bad_round=-1182.000, slow_round=-1183.000
Possible bug! f=-1185.000000, bad_round=-1184.000, slow_round=-1185.000
Possible bug! f=-1187.000000, bad_round=-1186.000, slow_round=-1187.000
Possible bug! f=-1189.000000, bad_round=-1188.000, slow_round=-1189.000
Possible bug! f=-1191.000000, bad_round=-1190.000, slow_round=-1191.000
Possible bug! f=-1193.000000, bad_round=-1192.000, slow_round=-1193.000
Possible bug! f=-1195.000000, bad_round=-1194.000, slow_round=-1195.000
Possible bug! f=-1197.000000, bad_round=-1196.000, slow_round=-1197.000
Possible bug! f=-1199.000000, bad_round=-1198.000, slow_round=-1199.000
Possible bug! f=-1201.000000, bad_round=-1200.000, slow_round=-1201.000
Possible bug! f=-1203.000000, bad_round=-1202.000, slow_round=-1203.000
Possible bug! f=-1205.000000, bad_round=-1204.000, slow_round=-1205.000
Possible bug! f=-1207.000000, bad_round=-1206.000, slow_round=-1207.000
Possible bug! f=-1209.000000, bad_round=-1208.000, slow_round=-1209.000
Possible bug! f=-1211.000000, bad_round=-1210.000, slow_round=-1211.000
Possible bug! f=-1213.000000, bad_round=-1212.000, slow_round=-1213.000
Possible bug! f=-1215.000000, bad_round=-1214.000, slow_round=-1215.000
Possible bug! f=-1217.000000, bad_round=-1216.000, slow_round=-1217.000
Possible bug! f=-1219.000000, bad_round=-1218.000, slow_round=-1219.000
Possible bug! f=-1221.000000, bad_round=-1220.000, slow_round=-1221.000
Possible bug! f=-1223.000000, bad_round=-1222.000, slow_round=-1223.000
Possible bug! f=-1225.000000, bad_round=-1224.000, slow_round=-1225.000
Possible bug! f=-1227.000000, bad_round=-1226.000, slow_round=-1227.000
Possible bug! f=-1229.000000, bad_round=-1228.000, slow_round=-1229.000
Possible bug! f=-1231.000000, bad_round=-1230.000, slow_round=-1231.000
Possible bug! f=-1233.000000, bad_round=-1232.000, slow_round=-1233.000
Possible bug! f=-1235.000000, bad_round=-1234.000, slow_round=-1235.000
Possible bug! f=-1237.000000, bad_round=-1236.000, slow_round=-1237.000
Possible bug! f=-1239.000000, bad_round=-1238.000, slow_round=-1239.000
Possible bug! f=-1241.000000, bad_round=-1240.000, slow_round=-1241.000
Possible bug! f=-1243.000000, bad_round=-1242.000, slow_round=-1243.000
Possible bug! f=-1245.000000, bad_round=-1244.000, slow_round=-1245.000
Possible bug! f=-1247.000000, bad_round=-1246.000, slow_round=-1247.000
Possible bug! f=-1249.000000, bad_round=-1248.000, slow_round=-1249.000
Possible bug! f=-1251.000000, bad_round=-1250.000, slow_round=-1251.000
Possible bug! f=-1253.000000, bad_round=-1252.000, slow_round=-1253.000
Possible bug! f=-1255.000000, bad_round=-1254.000, slow_round=-1255.000
Possible bug! f=-1257.000000, bad_round=-1256.000, slow_round=-1257.000
Possible bug! f=-1259.000000, bad_round=-1258.000, slow_round=-1259.000
Possible bug! f=-1261.000000, bad_round=-1260.000, slow_round=-1261.000
Possible bug! f=-1263.000000, bad_round=-1262.000, slow_round=-1263.000
Possible bug! f=-1265.000000, bad_round=-1264.000, slow_round=-1265.000
Possible bug! f=-1267.000000, bad_round=-1266.000, slow_round=-1267.000
Possible bug! f=-1269.000000, bad_round=-1268.000, slow_round=-1269.000
Possible bug! f=-1271.000000, bad_round=-1270.000, slow_round=-1271.000
Possible bug! f=-1273.000000, bad_round=-1272.000, slow_round=-1273.000
Possible bug! f=-1275.000000, bad_round=-1274.000, slow_round=-1275.000
Possible bug! f=-1277.000000, bad_round=-1276.000, slow_round=-1277.000
Possible bug! f=-1279.000000, bad_round=-1278.000, slow_round=-1279.000
Possible bug! f=-1281.000000, bad_round=-1280.000, slow_round=-1281.000
Possible bug! f=-1283.000000, bad_round=-1282.000, slow_round=-1283.000
Possible bug! f=-1285.000000, bad_round=-1284.000, slow_round=-1285.000
Possible bug! f=-1287.000000, bad_round=-1286.000, slow_round=-1287.000
Possible bug! f=-1289.000000, bad_round=-1288.000, slow_round=-1289.000
Possible bug! f=-1291.000000, bad_round=-1290.000, slow_round=-1291.000
Possible bug! f=-1293.000000, bad_round=-1292.000, slow_round=-1293.000
Possible bug! f=-1295.000000, bad_round=-1294.000, slow_round=-1295.000
Possible bug! f=-1297.000000, bad_round=-1296.000, slow_round=-1297.000
Possible bug! f=-1299.000000, bad_round=-1298.000, slow_round=-1299.000
Possible bug! f=-1301.000000, bad_round=-1300.000, slow_round=-1301.000
Possible bug! f=-1303.000000, bad_round=-1302.000, slow_round=-1303.000
Possible bug! f=-1305.000000, bad_round=-1304.000, slow_round=-1305.000
Possible bug! f=-1307.000000, bad_round=-1306.000, slow_round=-1307.000
Possible bug! f=-1309.000000, bad_round=-1308.000, slow_round=-1309.000
Possible bug! f=-1311.000000, bad_round=-1310.000, slow_round=-1311.000
Possible bug! f=-1313.000000, bad_round=-1312.000, slow_round=-1313.000
Possible bug! f=-1315.000000, bad_round=-1314.000, slow_round=-1315.000
Possible bug! f=-1317.000000, bad_round=-1316.000, slow_round=-1317.000
Possible bug! f=-1319.000000, bad_round=-1318.000, slow_round=-1319.000
Possible bug! f=-1321.000000, bad_round=-1320.000, slow_round=-1321.000
Possible bug! f=-1323.000000, bad_round=-1322.000, slow_round=-1323.000
Possible bug! f=-1325.000000, bad_round=-1324.000, slow_round=-1325.000
Possible bug! f=-1327.000000, bad_round=-1326.000, slow_round=-1327.000
Possible bug! f=-1329.000000, bad_round=-1328.000, slow_round=-1329.000
Possible bug! f=-1331.000000, bad_round=-1330.000, slow_round=-1331.000
Possible bug! f=-1333.000000, bad_round=-1332.000, slow_round=-1333.000
Possible bug! f=-1335.000000, bad_round=-1334.000, slow_round=-1335.000
Possible bug! f=-1337.000000, bad_round=-1336.000, slow_round=-1337.000
Possible bug! f=-1339.000000, bad_round=-1338.000, slow_round=-1339.000
Possible bug! f=-1341.000000, bad_round=-1340.000, slow_round=-1341.000
Possible bug! f=-1343.000000, bad_round=-1342.000, slow_round=-1343.000
Possible bug! f=-1345.000000, bad_round=-1344.000, slow_round=-1345.000
Possible bug! f=-1347.000000, bad_round=-1346.000, slow_round=-1347.000
Possible bug! f=-1349.000000, bad_round=-1348.000, slow_round=-1349.000
Possible bug! f=-1351.000000, bad_round=-1350.000, slow_round=-1351.000
Possible bug! f=-1353.000000, bad_round=-1352.000, slow_round=-1353.000
Possible bug! f=-1355.000000, bad_round=-1354.000, slow_round=-1355.000
Possible bug! f=-1357.000000, bad_round=-1356.000, slow_round=-1357.000
Possible bug! f=-1359.000000, bad_round=-1358.000, slow_round=-1359.000
Possible bug! f=-1361.000000, bad_round=-1360.000, slow_round=-1361.000
Possible bug! f=-1363.000000, bad_round=-1362.000, slow_round=-1363.000
Possible bug! f=-1365.000000, bad_round=-1364.000, slow_round=-1365.000
Possible bug! f=-1367.000000, bad_round=-1366.000, slow_round=-1367.000
Possible bug! f=-1369.000000, bad_round=-1368.000, slow_round=-1369.000
Possible bug! f=-1371.000000, bad_round=-1370.000, slow_round=-1371.000
Possible bug! f=-1373.000000, bad_round=-1372.000, slow_round=-1373.000
Possible bug! f=-1375.000000, bad_round=-1374.000, slow_round=-1375.000
Possible bug! f=-1377.000000, bad_round=-1376.000, slow_round=-1377.000
Possible bug! f=-1379.000000, bad_round=-1378.000, slow_round=-1379.000
Possible bug! f=-1381.000000, bad_round=-1380.000, slow_round=-1381.000
Possible bug! f=-1383.000000, bad_round=-1382.000, slow_round=-1383.000
Possible bug! f=-1385.000000, bad_round=-1384.000, slow_round=-1385.000
Possible bug! f=-1387.000000, bad_round=-1386.000, slow_round=-1387.000
Possible bug! f=-1389.000000, bad_round=-1388.000, slow_round=-1389.000
Possible bug! f=-1391.000000, bad_round=-1390.000, slow_round=-1391.000
Possible bug! f=-1393.000000, bad_round=-1392.000, slow_round=-1393.000
Possible bug! f=-1395.000000, bad_round=-1394.000, slow_round=-1395.000
Possible bug! f=-1397.000000, bad_round=-1396.000, slow_round=-1397.000
Possible bug! f=-1399.000000, bad_round=-1398.000, slow_round=-1399.000
Possible bug! f=-1401.000000, bad_round=-1400.000, slow_round=-1401.000
Possible bug! f=-1403.000000, bad_round=-1402.000, slow_round=-1403.000
Possible bug! f=-1405.000000, bad_round=-1404.000, slow_round=-1405.000
Possible bug! f=-1407.000000, bad_round=-1406.000, slow_round=-1407.000
Possible bug! f=-1409.000000, bad_round=-1408.000, slow_round=-1409.000
Possible bug! f=-1411.000000, bad_round=-1410.000, slow_round=-1411.000
Possible bug! f=-1413.000000, bad_round=-1412.000, slow_round=-1413.000
Possible bug! f=-1415.000000, bad_round=-1414.000, slow_round=-1415.000
Possible bug! f=-1417.000000, bad_round=-1416.000, slow_round=-1417.000
Possible bug! f=-1419.000000, bad_round=-1418.000, slow_round=-1419.000
Possible bug! f=-1421.000000, bad_round=-1420.000, slow_round=-1421.000
Possible bug! f=-1423.000000, bad_round=-1422.000, slow_round=-1423.000
Possible bug! f=-1425.000000, bad_round=-1424.000, slow_round=-1425.000
Possible bug! f=-1427.000000, bad_round=-1426.000, slow_round=-1427.000
Possible bug! f=-1429.000000, bad_round=-1428.000, slow_round=-1429.000
Possible bug! f=-1431.000000, bad_round=-1430.000, slow_round=-1431.000
Possible bug! f=-1433.000000, bad_round=-1432.000, slow_round=-1433.000
Possible bug! f=-1435.000000, bad_round=-1434.000, slow_round=-1435.000
Possible bug! f=-1437.000000, bad_round=-1436.000, slow_round=-1437.000
Possible bug! f=-1439.000000, bad_round=-1438.000, slow_round=-1439.000
Possible bug! f=-1441.000000, bad_round=-1440.000, slow_round=-1441.000
Possible bug! f=-1443.000000, bad_round=-1442.000, slow_round=-1443.000
Possible bug! f=-1445.000000, bad_round=-1444.000, slow_round=-1445.000
Possible bug! f=-1447.000000, bad_round=-1446.000, slow_round=-1447.000
Possible bug! f=-1449.000000, bad_round=-1448.000, slow_round=-1449.000
Possible bug! f=-1451.000000, bad_round=-1450.000, slow_round=-1451.000
Possible bug! f=-1453.000000, bad_round=-1452.000, slow_round=-1453.000
Possible bug! f=-1455.000000, bad_round=-1454.000, slow_round=-1455.000
Possible bug! f=-1457.000000, bad_round=-1456.000, slow_round=-1457.000
Possible bug! f=-1459.000000, bad_round=-1458.000, slow_round=-1459.000
Possible bug! f=-1461.000000, bad_round=-1460.000, slow_round=-1461.000
Possible bug! f=-1463.000000, bad_round=-1462.000, slow_round=-1463.000
Possible bug! f=-1465.000000, bad_round=-1464.000, slow_round=-1465.000
Possible bug! f=-1467.000000, bad_round=-1466.000, slow_round=-1467.000
Possible bug! f=-1469.000000, bad_round=-1468.000, slow_round=-1469.000
Possible bug! f=-1471.000000, bad_round=-1470.000, slow_round=-1471.000
Possible bug! f=-1473.000000, bad_round=-1472.000, slow_round=-1473.000
Possible bug! f=-1475.000000, bad_round=-1474.000, slow_round=-1475.000
Possible bug! f=-1477.000000, bad_round=-1476.000, slow_round=-1477.000
Possible bug! f=-1479.000000, bad_round=-1478.000, slow_round=-1479.000
Possible bug! f=-1481.000000, bad_round=-1480.000, slow_round=-1481.000
Possible bug! f=-1483.000000, bad_round=-1482.000, slow_round=-1483.000
Possible bug! f=-1485.000000, bad_round=-1484.000, slow_round=-1485.000
Possible bug! f=-1487.000000, bad_round=-1486.000, slow_round=-1487.000
Possible bug! f=-1489.000000, bad_round=-1488.000, slow_round=-1489.000
Possible bug! f=-1491.000000, bad_round=-1490.000, slow_round=-1491.000
Possible bug! f=-1493.000000, bad_round=-1492.000, slow_round=-1493.000
Possible bug! f=-1495.000000, bad_round=-1494.000, slow_round=-1495.000
Possible bug! f=-1497.000000, bad_round=-1496.000, slow_round=-1497.000
Possible bug! f=-1499.000000, bad_round=-1498.000, slow_round=-1499.000
Possible bug! f=-1501.000000, bad_round=-1500.000, slow_round=-1501.000
Possible bug! f=-1503.000000, bad_round=-1502.000, slow_round=-1503.000
Possible bug! f=-1505.000000, bad_round=-1504.000, slow_round=-1505.000
Possible bug! f=-1507.000000, bad_round=-1506.000, slow_round=-1507.000
Possible bug! f=-1509.000000, bad_round=-1508.000, slow_round=-1509.000
Possible bug! f=-1511.000000, bad_round=-1510.000, slow_round=-1511.000
Possible bug! f=-1513.000000, bad_round=-1512.000, slow_round=-1513.000
Possible bug! f=-1515.000000, bad_round=-1514.000, slow_round=-1515.000
Possible bug! f=-1517.000000, bad_round=-1516.000, slow_round=-1517.000
Possible bug! f=-1519.000000, bad_round=-1518.000, slow_round=-1519.000
Possible bug! f=-1521.000000, bad_round=-1520.000, slow_round=-1521.000
Possible bug! f=-1523.000000, bad_round=-1522.000, slow_round=-1523.000
Possible bug! f=-1525.000000, bad_round=-1524.000, slow_round=-1525.000
Possible bug! f=-1527.000000, bad_round=-1526.000, slow_round=-1527.000
Possible bug! f=-1529.000000, bad_round=-1528.000, slow_round=-1529.000
Possible bug! f=-1531.000000, bad_round=-1530.000, slow_round=-1531.000
Possible bug! f=-1533.000000, bad_round=-1532.000, slow_round=-1533.000
Possible bug! f=-1535.000000, bad_round=-1534.000, slow_round=-1535.000
Possible bug! f=-1537.000000, bad_round=-1536.000, slow_round=-1537.000
Possible bug! f=-1539.000000, bad_round=-1538.000, slow_round=-1539.000
Possible bug! f=-1541.000000, bad_round=-1540.000, slow_round=-1541.000
Possible bug! f=-1543.000000, bad_round=-1542.000, slow_round=-1543.000
Possible bug! f=-1545.000000, bad_round=-1544.000, slow_round=-1545.000
Possible bug! f=-1547.000000, bad_round=-1546.000, slow_round=-1547.000
Possible bug! f=-1549.000000, bad_round=-1548.000, slow_round=-1549.000
Possible bug! f=-1551.000000, bad_round=-1550.000, slow_round=-1551.000
Possible bug! f=-1553.000000, bad_round=-1552.000, slow_round=-1553.000
Possible bug! f=-1555.000000, bad_round=-1554.000, slow_round=-1555.000
Possible bug! f=-1557.000000, bad_round=-1556.000, slow_round=-1557.000
Possible bug! f=-1559.000000, bad_round=-1558.000, slow_round=-1559.000
Possible bug! f=-1561.000000, bad_round=-1560.000, slow_round=-1561.000
Possible bug! f=-1563.000000, bad_round=-1562.000, slow_round=-1563.000
Possible bug! f=-1565.000000, bad_round=-1564.000, slow_round=-1565.000
Possible bug! f=-1567.000000, bad_round=-1566.000, slow_round=-1567.000
Possible bug! f=-1569.000000, bad_round=-1568.000, slow_round=-1569.000
